importer,good,nexp_bin,f_bin,final_source,n_exporters,fstat_kp,sigma_pub,sigma_se_pub,sigma_base,boot_n_ok,boot_yield,boot_med,boot_sd,boot_mad_sd,ratio_sd,ratio_mad
188,2932,20-49,F<2,step2_weighted,39,1.98896192960217,5.12206107637107,5.4150078520636,5.12206107637107,353,0.884711779448622,4.70848678896919,2.40191686759728,1.39308963810128,0.443566645370963,0.257264564735652
112,4805,20-49,F<2,step2_weighted,31,1.69543732731055,2.07923181823034,3.99838655223117,2.07923181823034,284,0.711779448621554,2.07211008437702,0.954104719618468,0.317783626144804,0.238622431111884,0.0794779649224947
233,2915,20-49,F<2,step2_weighted,36,1.72949813095311,2.78900176941887,2.44213047633791,2.78900176941887,388,0.972431077694235,2.64596752446341,1.43405795198251,0.491440093991523,0.587215943569463,0.201234167769964
490,5206,20-49,F<2,step2_weighted,24,1.94722674988504,8.23519840273936,50.3193649656074,8.23519840273936,368,0.922305764411028,5.42368228358893,2.95333985890484,3.61989313385088,0.0586919143539153,0.0719383707708757
764,4013,20-49,F<2,step2_weighted,45,1.05177252185095,9.25867805739315,1286.01224799401,9.25867805739315,324,0.81203007518797,10,3.71139741458651,0,0.00288597361368504,0
562,6405,20-49,F<2,step2_weighted,33,1.71923359843693,2.68703040354127,2.92569473010623,2.68703040354127,369,0.924812030075188,2.28831240747036,2.25076702505648,1.07721990874866,0.769310277622422,0.368192859515985
24,0407,20-49,F<2,step2_weighted,41,1.32126786899348,6.46315311081578,5.97573592442398,6.46315311081578,310,0.776942355889724,3.59406141484894,2.31714467657455,2.63774434336785,0.387758881228995,0.4414091212744
558,9022,20-49,F<2,step2_weighted,42,1.72217157376012,3.0631812654477,36.3120595839035,3.0631812654477,310,0.776942355889724,2.77886639429369,1.86166093113946,1.13899339120211,0.051268392717793,0.0313668077287195
170,4017,20-49,F<2,step2_weighted,46,1.85887772044332,3.74376666741672,5.06995967861674,3.74376666741672,329,0.824561403508772,4.08848112697921,2.34072311262373,1.70973607125475,0.461684759051646,0.337228731515519
76,1803,20-49,F<2,step2_weighted,22,1.03612649463326,2.85468313982926,39.1679524106103,2.85468313982926,247,0.619047619047619,4.31182400943923,2.91248049133739,2.62597127583307,0.0743587630214855,0.0670438742445397
540,2105,20-49,F<2,step2_weighted,22,1.14550872936923,1.43779262611775,6.14379026635856,1.43779262611775,295,0.739348370927318,1.6522202648833,2.63214623745284,0.472675011336539,0.428423843155199,0.0769354080859103
442,8545,20-49,F<2,step2_weighted,28,1.78564484026215,2.28386348089874,4.39839852633791,2.28386348089874,323,0.80952380952381,2.5038196919871,2.03487921106953,0.598363745994396,0.462640935987165,0.136041275571405
586,4814,20-49,F<2,step2_weighted,24,1.2195885400567,2.93337434585901,3.55677413632713,2.93337434585901,330,0.827067669172932,3.02838426562569,2.5669270268146,1.71792475921656,0.721700880749575,0.483000801673215
48,3102,20-49,F<2,step2_weighted,22,1.7287197669209,4.6140548893048,0.450018191532883,4.6140548893048,261,0.654135338345865,4.60917158828413,1.98889396156187,0.295022546153159,4.41958569449641,0.655579155918638
480,7019,20-49,F<2,step2_weighted,41,1.2472023375795,9.42532577108721,960.706627632676,9.42532577108721,352,0.882205513784461,2.05106658844311,2.53034856852525,1.1140659249108,0.00263384106629972,0.00115963176777079
268,9015,20-49,F<2,step2_weighted,44,1.35260380475169,1.35986427010787,11.6170483305515,1.35986427010787,173,0.433583959899749,1.49976724151028,1.85238351074938,0.370775450983047,0.159453886911862,0.0319164937971336
348,2932,20-49,F<2,step2_weighted,37,1.46506084380961,1.63226703081954,36.421055683337,1.63226703081954,364,0.912280701754386,2.40099858524718,1.93318714039779,1.1136847265392,0.0530788332223506,0.0305780462878982
226,3209,20-49,F<2,step2_weighted,25,1.2825790590757,8.6150325523108,394.648491042264,8.6150325523108,221,0.553884711779449,2.87984821851353,2.84910939076024,1.71762184456295,0.00721935964644326,0.00435228281255232
112,4017,20-49,F<2,step2_weighted,36,1.49223766716187,2.92311497233085,3.57787594816703,2.92311497233085,382,0.957393483709273,2.94760572727923,2.72564296305857,1.27526869443942,0.761804769797829,0.356431780451402
608,8510,20-49,F<2,step2_weighted,28,1.23939764321154,1.56295509574989,12.6866580286529,1.56295509574989,315,0.789473684210526,1.88661596893971,1.85369767747282,0.582793284246349,0.146113946894938,0.0459374945655592
826,5406,20-49,F<2,step2_weighted,43,1.0820626534729,1.97877529744599,69.5029984956051,1.97877529744599,279,0.699248120300752,3.44401436233397,2.69405655189109,2.34792108224165,0.0387617312951102,0.0337815796881068
440,5207,20-49,F<2,step2_weighted,36,1.84832129436854,3.13763402423582,4.48949482619408,3.13763402423582,264,0.661654135338346,2.49338611704411,2.54028662720705,1.57821781197108,0.565829057733997,0.351535723521258
634,9206,20-49,F<2,step2_weighted,21,0.998786095150147,2.77455967957072,3.63142469036104,2.77455967957072,314,0.786967418546366,2.62577380850324,3.29941782537004,1.74121545467325,0.908573936319743,0.479485492097629
404,1302,20-49,F<2,step2_weighted,38,1.8353427415475,2.65571245802618,3.15893993294789,2.65571245802618,361,0.904761904761905,2.48125937192611,2.21300664278352,1.06604114031777,0.700553568525239,0.337467999691576
740,4421,20-49,F<2,step2_weighted,26,1.95691364394665,3.31544678237305,6.48693407210234,3.31544678237305,332,0.832080200501253,2.34845020921278,1.88196088374727,0.942073002581852,0.290115617459535,0.145226233550503
446,9105,20-49,F<2,step2_weighted,20,1.28263766094548,2.26499262121461,3.73028887567161,2.26499262121461,291,0.729323308270677,2.08076165181466,2.45877352943569,0.843174054833469,0.65913756585219,0.22603451982835
410,8410,20-49,F<2,step2_weighted,29,1.46502603890734,1.68111640516729,3.0016981070833,1.68111640516729,246,0.616541353383459,1.91620943612282,1.311627551087,0.303029378527327,0.436961847692766,0.100952650039073
300,3103,20-49,F<2,step2_weighted,21,1.16332022255506,1.86348483547892,27.7242655377579,1.86348483547892,333,0.834586466165414,2.17683469984628,1.58615481882659,1.00873947508167,0.0572117885924296,0.0363847140948734
24,1207,20-49,F<2,step2_weighted,28,1.18582697481046,5.29524312982599,9.51830645003472,5.29524312982599,303,0.759398496240602,4.3836481407836,2.33457501638385,2.02306309256292,0.245272100519031,0.212544437729838
204,1604,20-49,F<2,step2_weighted,33,1.91039112509211,4.3637828521431,2.34509491819974,4.3637828521431,395,0.989974937343358,4.52266230015943,1.83466167813932,1.1920972944439,0.78234005110025,0.508336479343462
458,4201,20-49,F<2,step2_weighted,38,1.36975297300561,2.57570264154132,22.5468792712014,2.57570264154132,294,0.736842105263158,2.31461906472566,2.28830999425015,1.01752198178483,0.101491207130069,0.0451291715161881
462,1005,20-49,F<2,step2_weighted,26,1.49297913561362,5.05062779400387,5.28606706887346,5.05062779400387,356,0.892230576441103,4.38131484448739,1.78854975393449,1.52886069366321,0.338351695245452,0.289224611368587
426,6404,20-49,F<2,step2_weighted,24,1.63260379840132,2.73695413406805,4.7780284808471,2.73695413406805,321,0.804511278195489,2.56112809032128,1.31842837663194,1.11056732531718,0.275935646243405,0.232432127554059
554,7325,20-49,F<2,step2_weighted,46,1.98550802246956,4.19441423013637,4.41400363912959,4.19441423013637,386,0.967418546365915,4.41337687045475,2.45603094210699,2.39893133550052,0.556417969467579,0.543481956887008
643,7215,20-49,F<2,step2_weighted,42,1.70762477028077,3.46082576639785,7.08841771163699,3.46082576639785,243,0.609022556390977,3.13112200880664,2.67074273752142,1.47195031206536,0.376775586057363,0.207655695804844
4,1904,20-49,F<2,step2_weighted,23,0.75869114569415,1.46705356431514,2.49495081709257,1.46705356431514,294,0.736842105263158,1.53009285404926,2.21269414302386,0.31639548322436,0.886868842409635,0.126814316761989
608,7606,20-49,F<2,step2_weighted,46,1.93119807269716,6.14020554678037,7.23450012844455,6.14020554678037,322,0.807017543859649,5.92211328147839,3.03664798660063,3.96663103935166,0.419745377384286,0.548293727130599
388,8208,20-49,F<2,step2_weighted,38,1.21000556373522,4.69271508416929,17.0722120149697,4.69271508416929,366,0.917293233082707,2.5270181537808,2.42953129466492,1.721876773408,0.142309109829153,0.100858445988029
76,2935,20-49,F<2,step2_weighted,43,1.75147710419726,2.15331672826354,22.0605170673429,2.15331672826354,367,0.919799498746867,1.89104775441412,2.26977044910294,0.557332639610507,0.102888361237143,0.0252638067325969
608,2829,20-49,F<2,step2_weighted,25,1.27950554778084,4.68180766105741,28.1681111754899,4.68180766105741,306,0.766917293233083,2.86830506752307,1.54202285588101,1.33549003603913,0.0547435660940867,0.0474114159703113
48,6905,20-49,F<2,step2_weighted,28,1.9685555633048,3.6865855717927,5.66940895732235,3.6865855717927,325,0.81453634085213,2.52653356043587,1.51590503181155,1.13707140687135,0.267383256918462,0.200562601045522
8,6405,20-49,F<2,step2_weighted,39,1.51201820239755,1.19017721740256,0.924655728335862,1.19017721740256,321,0.804511278195489,1.5073492411223,2.44518830840945,0.570285814871245,2.64443103900967,0.616754752493244
760,7604,20-49,F<2,step2_weighted,28,1.23953943844838,1.10903960854132,1.40482111628567,1.10903960854132,244,0.611528822055138,1.27773827231086,3.19443565704919,0.268052396314958,2.27390919741813,0.190808917382795
191,6812,20-49,F<2,step2_weighted,33,1.88869386663212,5.20100508351267,39.9075492740037,5.20100508351267,253,0.634085213032582,2.74926604372123,2.58724439815837,1.14212744569716,0.064830951667677,0.0286193330954842
834,3104,20-49,F<2,step2_weighted,26,1.1243391993162,4.10257685844797,1.90974595700744,4.10257685844797,297,0.744360902255639,3.91392871504994,1.69277959044479,0.867025754176621,0.886389932772714,0.454000570596963
446,9207,20-49,F<2,step2_weighted,23,1.09899693092596,3.60587971928168,18.2853633356877,3.60587971928168,236,0.591478696741855,2.64897435394915,2.22531625728978,1.36731301712418,0.12169931854439,0.0747763657753295
534,4911,20-49,F<2,step2_weighted,25,1.73549420794946,2.44807002477579,0.16502913088919,2.44807002477579,315,0.789473684210526,2.38716204320991,1.62240360635185,0.673158752275646,9.83101345568632,4.07902985762945
170,5807,20-49,F<2,step2_weighted,41,1.49139448951084,2.01471083442446,2.55167928447471,2.01471083442446,341,0.854636591478697,2.53318200301265,2.54963237368725,1.12291636918958,0.999197818158452,0.440069555771289
222,2930,20-49,F<2,step2_weighted,24,1.33972742626438,3.62882317459522,25.3511851124158,3.62882317459522,303,0.759398496240602,3.03001391502635,2.03974422822451,1.10362021194341,0.0804595216823034,0.0435332788999637
804,1509,20-49,F<2,step2_weighted,39,1.67026149437821,1.92960415032637,3.73409108322158,1.92960415032637,301,0.754385964912281,2.0595104935508,1.76258887729274,0.398007500263919,0.47202621414689,0.106587517924319
703,3910,20-49,F<2,step2_weighted,48,1.51260661263695,3.9369449443969,5.32434331240978,3.9369449443969,378,0.947368421052632,4.15940641925765,2.23976026660259,1.65458365122308,0.420664133618552,0.310758257711639
682,2801,20-49,F<2,step2_weighted,25,0.878559653510166,7.9690219911813,7.41640781788724,7.9690219911813,259,0.649122807017544,7.36598707418038,3.2894147727213,3.90518756382017,0.443532078264054,0.526560520903591
562,6506,20-49,F<2,step2_weighted,36,1.15406794029933,1.53679932391736,2.47321840747231,1.53679932391736,275,0.68922305764411,1.6841452905015,2.32149883924245,0.517402239332941,0.938655006055485,0.20920200083006
192,8422,20-49,F<2,step2_weighted,44,1.78070115428274,6.07640409325115,5.86023811215701,6.07640409325115,383,0.959899749373434,5.86743174656707,2.10100696578204,1.94613767529039,0.358519044033983,0.332091911291649
24,6406,20-49,F<2,step2_weighted,29,1.49331928626441,2.60237791588001,1.97342440359625,2.60237791588001,312,0.781954887218045,2.84658937514883,3.18830749819767,1.91886361009477,1.6156218056225,0.972352225196945
384,2101,20-49,F<2,hliml,48,1.99808059141179,1.84663776104427,0.491989289648547,1.84663776104427,353,0.884711779448622,2.17930184358533,1.89068856990013,0.80134213055289,3.84294660408308,1.62877962470551
540,8201,20-49,F<2,hliml,36,0.965923184996628,1.03958337430778,0.0928406858082932,1.03958337430778,328,0.822055137844611,1.30342052246712,2.55209804436971,0.331533365614863,27.4890046551308,3.57099220808694
642,8408,20-49,F<2,hliml,46,1.77723574281011,2.97962959571782,1.24057960147177,2.97962959571782,284,0.711779448621554,5.54728552023896,2.94007407730584,3.74111662554677,2.36991973253298,3.01561997400931
490,3503,20-49,F<2,hliml,32,1.44037848544202,1.40827043263223,0.309848938489054,1.40827043263223,277,0.694235588972431,1.5159951182658,1.11483986263991,0.212563526669516,3.59801091485519,0.686023091465343
170,8201,20-49,F<2,hliml,46,1.96291633262194,1.32419621336849,0.18066310195694,1.32419621336849,358,0.897243107769424,1.45272565858989,3.64744669716237,0.365723093106453,20.1892177077294,2.02433750525119
203,2912,20-49,F<2,hliml,32,1.71284700046185,1.54520618038806,0.379637961379504,1.54520618038806,330,0.827067669172932,1.68607541787357,2.79074986660407,0.498577498900747,7.35108221649705,1.31329727166653
203,7227,20-49,F<2,hliml,26,1.76844270267568,1.50522690048779,0.256963916149365,1.50522690048779,357,0.894736842105263,1.73377541758862,1.96387623731213,0.584151712944817,7.64261483379087,2.27328304183093
490,2814,20-49,F<2,hliml,36,1.90433960511194,1.239364027068,0.116059910344733,1.239364027068,355,0.889724310776942,1.35669001216541,2.22795391336803,0.149066131118786,19.1965848220142,1.28438950776384
268,7305,20-49,F<2,hliml,21,1.88740079143069,1.92415752408729,0.832144309342586,1.92415752408729,299,0.74937343358396,2.15302554946655,1.58555446273355,0.654383389240094,1.90538401204255,0.786382099707048
56,4704,20-49,F<2,hliml,25,0.944855080631161,1.41733722142502,0.298295417098138,1.41733722142502,364,0.912280701754386,1.85770201883462,0.882908739407728,0.664515618794294,2.95984681225343,2.22770978266713
604,4014,20-49,F<2,hliml,37,1.48950762561798,1.88234445938413,0.508749013496006,1.88234445938413,349,0.87468671679198,1.68934178385877,2.56176546343801,0.608565095695619,5.03542099439988,1.1961990678148
392,5503,20-49,F<2,hliml,36,1.14697162479563,1.72748968807117,0.743922047673119,1.72748968807117,224,0.56140350877193,1.24357714757847,2.69423528889452,0.268839512589387,3.62166344890798,0.361381294492184
12,8805,20-49,F<2,hliml,21,1.01142063364177,1.74713844545797,0.32222705125741,1.74713844545797,202,0.506265664160401,1.973503675435,2.30532932600673,0.554371085678551,7.1543631020759,1.72043620644281
842,2303,20-49,F<2,hliml,42,1.2262680891907,1.18012341406708,0.0718543966490716,1.18012341406708,346,0.867167919799499,1.22970598854848,2.81552577560119,0.12790475146696,39.1837647646237,1.78005463036078
144,7220,20-49,F<2,hliml,27,1.69340833697789,1.49607390809518,0.17302445643818,1.49607390809518,330,0.827067669172932,1.55192528477656,1.79121872185669,0.205231852943782,10.3524019594113,1.18614360749117
152,2701,20-49,F<2,hliml,21,1.13384500384233,2.0696927459164,0.1307770364486,2.0696927459164,301,0.754385964912281,2.46926871926982,2.20157640747258,0.689500502649653,16.8345794281543,5.27233619428785
70,0706,20-49,F<2,hliml,24,1.40925998551204,1.65328062985017,0.13067183283035,1.65328062985017,195,0.488721804511278,1.69639988926582,1.61757609164176,0.203040706265684,12.3789194396763,1.55382152272472
834,4601,20-49,F<2,hliml,27,1.90013069237237,1.67938358870384,0.456609832858446,1.67938358870384,245,0.614035087719298,1.71512952196642,1.89040568735622,0.492392624015596,4.14008974691149,1.07836622994547
60,6212,20-49,F<2,hliml,27,1.41231813180946,1.35472498404677,0.138453845635426,1.35472498404677,222,0.556390977443609,1.85661407660918,1.54262181546982,0.410280620482146,11.1417765854754,2.96330245360241
410,3806,20-49,F<2,hliml,38,1.34839019585403,1.04484981237116,0.140368434983009,1.04484981237116,329,0.824561403508772,1.43341882539443,3.1253204735161,0.503540284924661,22.2651230235231,3.58727576456639
428,5201,20-49,F<2,hliml,34,1.51336499828035,1.58843236372733,1.55885986575966,1.58843236372733,239,0.598997493734336,2.33324233718796,2.68287305244965,1.10710393889286,1.72104825544549,0.710201066311596
380,4816,20-49,F<2,hliml,46,1.14483697805922,1.14853279160158,0.124688293213319,1.14853279160158,239,0.598997493734336,1.35874253104504,2.4499354667868,0.259747497738248,19.648480251433,2.08317469943924
324,3214,20-49,F<2,hliml,35,1.00290746756767,1.20906013459772,0.245128357231379,1.20906013459772,293,0.734335839598998,1.4001821947171,1.58753212408335,0.241377302989289,6.47632996040874,0.984697591562003
858,2204,20-49,F<2,hliml,29,1.61809152191017,2.10175046580625,0.647075664646823,2.10175046580625,389,0.974937343358396,2.12620687457961,2.15797736443022,0.531906256874712,3.33496912700009,0.822015547694919
178,3005,20-49,F<2,hliml,37,1.56374174065252,1.13914060605767,0.31325209315359,1.13914060605767,341,0.854636591478697,3.47050453822075,3.7791220675257,3.25277591766775,12.0641558352581,10.3838920433738
498,8712,20-49,F<2,hliml,40,1.47845249836487,1.80093772044024,1.53791150671509,1.80093772044024,296,0.741854636591479,2.06658830276633,2.64677220127639,0.932564121469287,1.7210172300029,0.606383473559674
275,3401,20-49,F<2,hliml,29,1.35789217054313,1.53009417703733,0.463096405119752,1.53009417703733,248,0.621553884711779,1.72957934481294,2.47240121176525,0.319851981235194,5.3388477743115,0.690681200931549
704,6209,20-49,F<2,hliml,38,0.732253234133422,1.13464701895275,0.105471651145767,1.13464701895275,182,0.456140350877193,1.37498295041573,3.27100875125089,0.324926648565543,31.0131558169143,3.080701259872
58,2931,20-49,F<2,hliml,20,1.30298049067987,1.42706682023972,0.201989215617703,1.42706682023972,358,0.897243107769424,1.76353525938677,1.70900197709296,0.634958686548535,8.46085753571874,3.14352766115146
480,3104,20-49,F<2,hliml,32,1.85285913111319,1.8035582439184,0.238361322958589,1.8035582439184,257,0.644110275689223,1.86628516737053,1.96019816288795,0.285369531901289,8.223641900278,1.19721407969726
887,6208,20-49,F<2,hliml,21,1.1689794813612,1.71733357302264,0.24834706411762,1.71733357302264,302,0.756892230576441,1.75268048243994,1.85273296995548,0.370317407801714,7.46025718700668,1.49112859102022
643,2521,20-49,F<2,hliml,21,1.87337094526153,1.56368050279413,0.138838258395121,1.56368050279413,347,0.869674185463659,1.59455587500616,1.25853634454618,0.191054775614448,9.06476614655091,1.3760960258571
417,3925,20-49,F<2,hliml,43,1.74529461243413,1.56282167004683,0.183510042879217,1.56282167004683,375,0.93984962406015,1.66933127560369,1.93323212714314,0.392841792892191,10.5347483811312,2.14071004904485
233,7005,20-49,F<2,hliml,37,1.64543247994614,1.35608418180398,0.227797401826257,1.35608418180398,393,0.984962406015038,1.60855957703554,1.76436662241458,0.34358143026456,7.74533251156343,1.50827633462919
442,6601,20-49,F<2,hliml,46,1.85970130224989,1.35893361779055,0.323904395519291,1.35893361779055,304,0.761904761904762,2.42087333909886,3.72092469670678,1.46236972201606,11.4877252305925,4.51481900908309
558,2941,20-49,F<2,hliml,29,1.46540786072219,1.22990699464753,0.212703138226133,1.22990699464753,308,0.771929824561403,1.90386501948894,1.26673115967738,0.752278048984739,5.95539478280129,3.5367510571704
360,5811,20-49,F<2,hliml,22,1.85710945580938,1.63692492530177,1.49246245329565,1.63692492530177,312,0.781954887218045,1.62740602232092,1.99365452144002,0.519841289312515,1.33581552891842,0.348311133834291
104,6101,20-49,F<2,hliml,24,1.53330038575577,1.66809079994617,0.422244662962601,1.66809079994617,206,0.516290726817043,2.0441561808278,2.1245971280222,0.759619875093751,5.03167313735919,1.79900408868171
422,3909,20-49,F<2,hliml,38,1.45556059675243,2.28594786812576,0.761221749727088,2.28594786812576,373,0.93483709273183,2.72523406997959,2.83985245266084,1.37086936536876,3.730650698931,1.80088044759657
498,8308,20-49,F<2,hliml,42,1.83045460510733,2.66587222597717,0.584945516507574,2.66587222597717,377,0.944862155388471,1.99677954435141,1.33706779439716,0.789587113277787,2.28579885931966,1.34984727807135
484,2002,20-49,F<2,hliml,28,1.47253050508058,2.75422897065486,0.374458997229244,2.75422897065486,383,0.959899749373434,2.44704037116298,1.15664353752932,0.896099903774819,3.08883895456576,2.39305213763157
104,4804,20-49,F<2,hliml,20,1.37451671859078,1.72871710819288,0.203710690847138,1.72871710819288,359,0.899749373433584,2.35658540488457,1.77504115554356,0.97691947978274,8.71353952098436,4.79562204477432
818,6808,20-49,F<2,hliml,21,0.937520938314032,3.15309185414786,1.19937001089172,3.15309185414786,377,0.944862155388471,2.73078651674359,1.54214323758075,0.629823625288925,1.2857943950376,0.525128708879973
807,4803,20-49,F<2,hliml,32,1.94871161953922,2.30994527085399,1.05025079955733,2.30994527085399,389,0.974937343358396,2.15668526165872,1.33908814971301,0.764583790702509,1.27501750084591,0.728001150796334
604,3306,20-49,F<2,hliml,37,1.59969560443233,1.55127427116579,0.808921190360474,1.55127427116579,280,0.701754385964912,3.41573930683793,3.38862896032302,2.98221695731505,4.18907181651771,3.68665945811866
710,2837,20-49,F<2,hliml,21,1.87990174212076,1.99949670166402,0.233594951320818,1.99949670166402,387,0.969924812030075,1.91293482749523,1.07945846351126,0.418641477539004,4.62106932280714,1.79216834598468
842,9112,20-49,F<2,hliml,42,1.55689097946302,1.29067446723441,0.373567578523981,1.29067446723441,307,0.769423558897243,2.38035281752591,3.23767314282197,1.72611582159952,8.66690079373183,4.62062534553897
757,5905,20-49,F<2,hliml,39,1.88877684518591,1.3724034115985,0.202333052258395,1.3724034115985,373,0.93483709273183,1.7358304590008,2.65595353901562,0.71264053336476,13.1266419864203,3.52211626034614
760,5402,20-49,F<2,hliml,49,1.17090807600584,1.47013117815616,0.160837532562615,1.47013117815616,351,0.879699248120301,1.53946588136255,1.85265590934086,0.39644765619774,11.5188033528158,2.46489516396554
704,7504,20-49,F<2,hliml,20,1.40792589385884,1.55199797990014,0.126152697570501,1.55199797990014,118,0.295739348370927,1.74559686770799,3.61774270077113,0.370783682012,28.6774898233891,2.93916570277687
558,5512,20-49,F<2,hliml,20,0.839125019662659,2.22998926651541,0.517261264344007,2.22998926651541,360,0.902255639097744,2.38556510259203,2.03769654964809,0.626577558548593,3.93939521497383,1.21133671074949
807,2835,20-49,F<2,hliml,33,1.59907826528256,5.52814320279367,2.47661915280134,5.52814320279367,317,0.794486215538847,4.01991288658247,3.11874016011645,3.08693488261861,1.25927321388466,1.24643099813184
144,9010,20-49,F<2,hliml,27,1.61023054755034,1.22413380752534,0.864948350158248,1.22413380752534,311,0.779448621553885,2.07536829007995,2.08481121334904,0.748389357485755,2.41033029656351,0.865241672926288
398,0202,20-49,F<2,hliml,32,1.94666350987603,2.52144010880726,0.477696439293419,2.52144010880726,227,0.568922305764411,2.40277798300394,1.92399628715086,0.551848282976005,4.02765465448459,1.15522795981537
208,6901,20-49,F<2,hliml,38,1.62917441584642,1.47166237784578,0.125243109088376,1.47166237784578,388,0.972431077694235,1.48165155247364,0.689586282858495,0.124137101060754,5.5059818290833,0.991169110734535
222,1519,20-49,F<2,hliml,29,1.53740896739008,3.25641430379953,0.812914315459622,3.25641430379953,223,0.558897243107769,2.42565309220288,1.04176822474207,0.756431551891765,1.28152279389132,0.930518183166793
428,8520,20-49,F<2,hliml,39,1.94506491998832,3.634719602344,3.47172000476484,3.634719602344,165,0.413533834586466,2.14106193939601,2.24616722378838,0.650676764479677,0.646989740159224,0.187422016633439
764,5804,50+,F<2,hliml,57,1.72211937990153,9.17872890139811,10.0374648847986,9.17872890139811,377,0.944862155388471,7.49654804681256,3.1126513000927,3.71161786579571,0.310103331450426,0.369776423468922
344,8508,50+,F<2,hliml,53,1.00225556998763,1.03223576917859,0.120767704886124,1.03223576917859,301,0.754385964912281,1.32452440448137,3.93111677888568,0.304741495204152,32.5510597604919,2.5233691034495
414,8467,50+,F<2,hliml,56,1.27089968121276,2.46390418542282,2.16752182221861,2.46390418542282,393,0.984962406015038,1.57085703118569,1.58086443581447,0.332138473066695,0.729341877719298,0.153234200302873
686,3822,50+,F<2,hliml,63,1.79471817229989,1.69730409232645,0.182415993111288,1.69730409232645,365,0.914786967418546,1.70974600480981,2.58820742434567,0.46319471292376,14.1884896176108,2.53922205516912
458,8408,50+,F<2,hliml,64,1.80643702843305,1.28535796504906,0.514845546633315,1.28535796504906,354,0.887218045112782,2.00255140282637,1.68987328983513,0.656624096191525,3.28229174921599,1.27538074376933
348,8302,50+,F<2,hliml,79,1.62142453768622,1.28726590524269,0.230646073506364,1.28726590524269,384,0.962406015037594,1.56514038524547,2.06243059966394,0.629983552504898,8.94197142968938,2.73138641784646
96,4202,50+,F<2,hliml,76,1.83517203357909,1.12825458348788,0.350910212020023,1.12825458348788,365,0.914786967418546,1.50063287518137,1.48915859064569,0.455745225629687,4.24370263285675,1.29875167498312
710,1008,50+,F<2,hliml,53,1.61001841516869,2.8833989834243,0.681731142645941,2.8833989834243,289,0.724310776942356,2.78354937728843,1.99477254703546,1.1327973278561,2.92603993312281,1.66164820263232
152,5607,50+,F<2,hliml,69,1.54745156623591,1.35738950179554,0.121614714239882,1.35738950179554,373,0.93483709273183,1.32419976765514,1.15363839469999,0.171802231265027,9.48600999402476,1.41267635531463
499,9026,50+,F<2,hliml,54,0.407606975566597,1.28257384651083,0.0868283517711284,1.28257384651083,197,0.493734335839599,2.60011507460084,2.50749433368785,1.5637819880951,28.8787508059277,18.0100388432696
826,3802,50+,F<2,hliml,63,1.62405503014131,1.4310067526891,0.153587598442412,1.4310067526891,386,0.967418546365915,1.57258284390061,1.87268152234849,0.37334007357524,12.1929214424864,2.43079569809944
251,7314,50+,F<2,hliml,95,1.77886335450159,1.15344660353513,0.34811989333548,1.15344660353513,396,0.992481203007519,2.04713501626936,2.52301557656318,1.27246633837739,7.24754782724172,3.65525315484089
490,3822,50+,F<2,hliml,69,1.50304348559905,1.15693474406781,0.192820492419048,1.15693474406781,295,0.739348370927318,1.4161115460678,2.11509266095943,0.356728416301298,10.9692317161124,1.85005448241485
32,7307,50+,F<2,hliml,81,1.3264943124305,1.1415922526235,0.605824282806586,1.1415922526235,354,0.887218045112782,1.43906959172244,3.34349566779989,0.334411976758789,5.51891986288593,0.551995002923236
36,2203,50+,F<2,hliml,114,1.997897799831,3.03837951704091,1.31083919899093,3.03837951704091,313,0.784461152882206,2.57487851408891,1.98883660305088,1.27177604598693,1.51722393149508,0.970199889479902
124,7008,50+,F<2,hliml,50,1.08332911861411,1.39489494004509,0.23828495046414,1.39489494004509,292,0.731829573934837,1.5401720621047,3.34221439612328,0.293737932099371,14.0261245605868,1.23271709575958
703,8421,50+,F<2,hliml,107,1.23023006896679,1.29428689334864,0.0686837524566225,1.29428689334864,393,0.984962406015038,1.31351794891687,1.01093409973701,0.135591829242461,14.7186789244729,1.97414707835153
231,8413,50+,F<2,hliml,94,1.50317959515881,1.63976553704274,0.252655061913548,1.63976553704274,354,0.887218045112782,1.93258391837459,2.93833476061984,0.843150393760792,11.6298273953651,3.33716010823206
703,6216,50+,F<2,hliml,65,1.99128520107676,2.12850006161041,0.600410773005033,2.12850006161041,395,0.989974937343358,2.29914137315537,1.55257551228482,0.649264616003434,2.58585552106975,1.08136736580173
414,9617,50+,F<2,hliml,59,1.3480027501299,1.20335682955179,0.0964066671877518,1.20335682955179,290,0.726817042606516,2.70322299909235,3.8736536705114,2.35314636086969,40.1803504208632,24.4085438228763
392,3301,50+,F<2,hliml,95,1.93853563666128,1.05346693423725,0.1092060550388,1.05346693423725,370,0.927318295739348,1.1469009777615,2.5416202161927,0.14968878178092,23.2736199040399,1.37070038586905
616,7415,50+,F<2,hliml,72,1.97299924994088,1.53561147313026,0.227053761003454,1.53561147313026,377,0.944862155388471,1.43974561538792,1.7851447768079,0.40984737989744,7.86221187844911,1.8050675667566
642,1211,50+,F<2,hliml,61,1.32174761208059,1.27190287038405,0.344911732442808,1.27190287038405,372,0.932330827067669,1.80007756169822,1.17583748623668,0.409972232849468,3.40909680835996,1.1886294210576
51,3401,50+,F<2,hliml,62,1.32673919980785,1.68892842379163,0.33326055622934,1.68892842379163,333,0.834586466165414,2.08034105327294,3.02518183646799,0.824288965417241,9.07752741787463,2.47340691842928
